Year,Attribute,Value
1991,"Livestock and products: Poultry and eggs: Quantity (million, $2015)",28866.39578
1991,"Crops: All crops: Price (index, 2015=1)",0.669707577
1991,"Crops: All crops: Quantity (million, $2015)",152017.6407
1991,"Crops: Food grains: Price (index, 2015=1)",0.758490778
1991,"Crops: Food grains: Quantity (million, $2015)",12192.78261
1991,"Crops: Feed crops: Price (index, 2015=1)",0.633858897
1991,"Crops: Feed crops: Quantity (million, $2015)",55745.85284
1991,"Crops: Oil crops: Price (index, 2015=1)",0.611127046
1991,"Crops: Oil crops: Quantity (million, $2015)",22084.50587
1991,"Crops: Vegetables and melons: Price (index, 2015=1)",0.557837967
1991,"Crops: Vegetables and melons: Quantity (million, $2015)",20419.02789
1991,"Crops: Fruits and tree nuts: Price (index, 2015=1)",0.508724235
1991,"Crops: Fruits and tree nuts: Quantity (million, $2015)",19431.14821
1991,"Crops: Other crops 2/: Price (index, 2015=1)",0.869759701
1991,"Crops: Other crops 2/: Quantity (million, $2015)",25635.58541
1991,"Farm-related output 3/: Price (index, 2015=1)",0.56755462
1991,"Farm-related output 3/: Quantity (million, $2015)",20328.27725
1991,"Total farm inputs: Price (index, 2015=1)",0.466429721
1991,"Total farm inputs: Quantity (million, $2015)",400005.3811
1991,"Capital: All capital: Price (index, 2015=1)",0.514915123
1991,"Capital: All capital: Quantity (million, $2015)",112912.1444
1991,"Capital: Durable equipment: Price (index, 2015=1)",0.738772283
1991,"Capital: Durable equipment: Quantity (million, $2015)",22592.16145
1991,"Capital: Service buildings: Price (index, 2015=1)",1.065490768
1991,"Capital: Service buildings: Quantity (million, $2015)",8219.250451
1991,"Capital: Land: Price (index, 2015=1)",0.391281077
1991,"Capital: Land: Quantity (million, $2015)",73268.26442
1991,"Capital: Inventories: Price (index, 2015=1)",0.777888916
1991,"Capital: Inventories: Quantity (million, $2015)",5172.573013
1991,"Labor: All labor: Price (index, 2015=1)",0.392853117
1991,"Labor: All labor: Quantity (million, $2015)",89496.19584
1991,"Labor: Hired labor: Price (index, 2015=1)",0.408182805
1991,"Labor: Hired labor: Quantity (million, $2015)",32411.94838
1991,"Labor: Self-employed and unpaid family workers: Price (index, 2015=1)",0.38481377
1991,"Labor: Self-employed and unpaid family workers: Quantity (million, $2015)",56985.64139
1991,"Intermediate inputs: All intermediate inputs: Price (index, 2015=1)",0.48382203
1991,"Intermediate inputs: All intermediate inputs: Quantity (million, $2015)",192788.5921
1991,"Intermediate inputs: Feed and seed: Price (index, 2015=1)",0.453820289
1991,"Intermediate inputs: Feed and seed: Quantity (million, $2015)",86798.56235
1991,"Intermediate inputs: Energy: Price (index, 2015=1)",0.277471131
1991,"Intermediate inputs: Energy: Quantity (million, $2015)",29700.09874
1991,"Intermediate inputs: Fertilizer and lime: Price (index, 2015=1)",0.48460296
1991,"Intermediate inputs: Fertilizer and lime: Quantity (million, $2015)",17882.92006
1991,"Intermediate inputs: Pesticides: Price (index, 2015=1)",0.869445393
1991,"Intermediate inputs: Pesticides: Quantity (million, $2015)",7269.289194
1991,"Intermediate inputs: Purchased services: Price (index, 2015=1)",0.557946553
1991,"Intermediate inputs: Purchased services: Quantity (million, $2015)",48749.90092
1991,"Intermediate inputs: Other intermediate inputs: Price (index, 2015=1)",0.598807226
1991,"Intermediate inputs: Other intermediate inputs: Quantity (million, $2015)",5773.634819
1992,"Total output: Price (index, 2015=1)",0.626106231
1992,"Total output: Quantity (million, $2015)",311890.5309
1992,"Livestock and products: All livestock and products 1/: Price (index, 2015=1)",0.578004655
1992,"Livestock and products: All livestock and products 1/: Quantity (million, $2015)",127361.9398
1992,"Livestock and products: Meat animals: Price (index, 2015=1)",0.520607443
1992,"Livestock and products: Meat animals: Quantity (million, $2015)",70992.6132
1992,"Livestock and products: Dairy: Price (index, 2015=1)",0.769548626
1992,"Livestock and products: Dairy: Quantity (million, $2015)",25646.52752
1992,"Livestock and products: Poultry and eggs: Price (index, 2015=1)",0.516318192
1992,"Livestock and products: Poultry and eggs: Quantity (million, $2015)",30090.44857
1992,"Crops: All crops: Price (index, 2015=1)",0.662826074
1992,"Crops: All crops: Quantity (million, $2015)",166689.6221
1992,"Crops: Food grains: Price (index, 2015=1)",0.776046943
1992,"Crops: Food grains: Quantity (million, $2015)",14958.45805
1992,"Crops: Feed crops: Price (index, 2015=1)",0.628227118
1992,"Crops: Feed crops: Quantity (million, $2015)",64709.56335
1992,"Crops: Oil crops: Price (index, 2015=1)",0.604778216
1992,"Crops: Oil crops: Quantity (million, $2015)",23420.6046
1992,"Crops: Vegetables and melons: Price (index, 2015=1)",0.55307388
1992,"Crops: Vegetables and melons: Quantity (million, $2015)",21278.21692
1992,"Crops: Fruits and tree nuts: Price (index, 2015=1)",0.500286212
1992,"Crops: Fruits and tree nuts: Quantity (million, $2015)",20294.49893
1992,"Crops: Other crops 2/: Price (index, 2015=1)",0.846745882
1992,"Crops: Other crops 2/: Quantity (million, $2015)",25955.08318
1992,"Farm-related output 3/: Price (index, 2015=1)",0.589626799
1992,"Farm-related output 3/: Quantity (million, $2015)",18951.95913
1992,"Total farm inputs: Price (index, 2015=1)",0.49636216
1992,"Total farm inputs: Quantity (million, $2015)",393415.5758
1992,"Capital: All capital: Price (index, 2015=1)",0.617185853
1992,"Capital: All capital: Quantity (million, $2015)",111422.8113
1992,"Capital: Durable equipment: Price (index, 2015=1)",0.750176985
1992,"Capital: Durable equipment: Quantity (million, $2015)",21857.49433
1992,"Capital: Service buildings: Price (index, 2015=1)",1.115250844
1992,"Capital: Service buildings: Quantity (million, $2015)",8034.160921
1992,"Capital: Land: Price (index, 2015=1)",0.544671855
1992,"Capital: Land: Quantity (million, $2015)",73080.96855
1992,"Capital: Inventories: Price (index, 2015=1)",0.698119957
1992,"Capital: Inventories: Quantity (million, $2015)",5165.791444
1992,"Labor: All labor: Price (index, 2015=1)",0.40074288
1992,"Labor: All labor: Quantity (million, $2015)",87206.45789
1992,"Labor: Hired labor: Price (index, 2015=1)",0.423956139
1992,"Labor: Hired labor: Quantity (million, $2015)",30668.26683
1992,"Labor: Self-employed and unpaid family workers: Price (index, 2015=1)",0.388333175
1992,"Labor: Self-employed and unpaid family workers: Quantity (million, $2015)",56511.69805
1992,"Intermediate inputs: All intermediate inputs: Price (index, 2015=1)",0.482244367
1992,"Intermediate inputs: All intermediate inputs: Quantity (million, $2015)",189863.6071
1992,"Intermediate inputs: Feed and seed: Price (index, 2015=1)",0.453138577
1992,"Intermediate inputs: Feed and seed: Quantity (million, $2015)",86279.64908
1992,"Intermediate inputs: Energy: Price (index, 2015=1)",0.269830058
1992,"Intermediate inputs: Energy: Quantity (million, $2015)",29316.91914
1992,"Intermediate inputs: Fertilizer and lime: Price (index, 2015=1)",0.453532543
1992,"Intermediate inputs: Fertilizer and lime: Quantity (million, $2015)",18368.50106
1992,"Intermediate inputs: Pesticides: Price (index, 2015=1)",0.861016009
1992,"Intermediate inputs: Pesticides: Quantity (million, $2015)",7514.97293
1992,"Intermediate inputs: Purchased services: Price (index, 2015=1)",0.569184396
1992,"Intermediate inputs: Purchased services: Quantity (million, $2015)",46886.00166
1992,"Intermediate inputs: Other intermediate inputs: Price (index, 2015=1)",0.611950154
1992,"Intermediate inputs: Other intermediate inputs: Quantity (million, $2015)",5009.273905
1993,"Total output: Price (index, 2015=1)",0.648696391
1993,"Total output: Quantity (million, $2015)",296793.2732
1993,"Livestock and products: All livestock and products 1/: Price (index, 2015=1)",0.601334147
1993,"Livestock and products: All livestock and products 1/: Quantity (million, $2015)",128519.9534
1993,"Livestock and products: Meat animals: Price (index, 2015=1)",0.552913736
1993,"Livestock and products: Meat animals: Quantity (million, $2015)",70878.23411
1993,"Livestock and products: Dairy: Price (index, 2015=1)",0.751360801
1993,"Livestock and products: Dairy: Quantity (million, $2015)",25635.50823
1993,"Livestock and products: Poultry and eggs: Price (index, 2015=1)",0.55263301
1993,"Livestock and products: Poultry and eggs: Quantity (million, $2015)",31427.05681
1993,"Crops: All crops: Price (index, 2015=1)",0.682770745
1993,"Crops: All crops: Quantity (million, $2015)",150270.5933
1993,"Crops: Food grains: Price (index, 2015=1)",0.76841681
1993,"Crops: Food grains: Quantity (million, $2015)",14296.79387
1993,"Crops: Feed crops: Price (index, 2015=1)",0.640399842
1993,"Crops: Feed crops: Quantity (million, $2015)",49953.18334
1993,"Crops: Oil crops: Price (index, 2015=1)",0.665782366
1993,"Crops: Oil crops: Quantity (million, $2015)",20118.82585
1993,"Crops: Vegetables and melons: Price (index, 2015=1)",0.621637127
1993,"Crops: Vegetables and melons: Quantity (million, $2015)",22057.38753
1993,"Crops: Fruits and tree nuts: Price (index, 2015=1)",0.472445962
1993,"Crops: Fruits and tree nuts: Quantity (million, $2015)",21818.27514
1993,"Crops: Other crops 2/: Price (index, 2015=1)",0.859966631
1993,"Crops: Other crops 2/: Quantity (million, $2015)",25629.79335
1993,"Farm-related output 3/: Price (index, 2015=1)",0.626813337
1993,"Farm-related output 3/: Quantity (million, $2015)",20173.34858
1993,"Total farm inputs: Price (index, 2015=1)",0.484348609
1993,"Total farm inputs: Quantity (million, $2015)",397500.3161
1993,"Capital: All capital: Price (index, 2015=1)",0.520857463
1993,"Capital: All capital: Quantity (million, $2015)",110304.6411
1993,"Capital: Durable equipment: Price (index, 2015=1)",0.734091413
1993,"Capital: Durable equipment: Quantity (million, $2015)",21042.68287
1993,"Capital: Service buildings: Price (index, 2015=1)",1.162157628
1993,"Capital: Service buildings: Quantity (million, $2015)",7832.12923
1993,"Capital: Land: Price (index, 2015=1)",0.397719944
1993,"Capital: Land: Quantity (million, $2015)",73174.13522
1993,"Capital: Inventories: Price (index, 2015=1)",0.70423848
1993,"Capital: Inventories: Quantity (million, $2015)",5396.980051
1993,"Labor: All labor: Price (index, 2015=1)",0.437925434
1993,"Labor: All labor: Quantity (million, $2015)",83591.76855
1993,"Labor: Hired labor: Price (index, 2015=1)",0.464787468
1993,"Labor: Hired labor: Quantity (million, $2015)",30521.47697
1993,"Labor: Self-employed and unpaid family workers: Price (index, 2015=1)",0.423527978
1993,"Labor: Self-employed and unpaid family workers: Quantity (million, $2015)",52938.56058
1993,"Intermediate inputs: All intermediate inputs: Price (index, 2015=1)",0.496544104
1993,"Intermediate inputs: All intermediate inputs: Quantity (million, $2015)",198308.2015
1993,"Intermediate inputs: Feed and seed: Price (index, 2015=1)",0.468551501
1993,"Intermediate inputs: Feed and seed: Quantity (million, $2015)",88238.70444
1993,"Intermediate inputs: Energy: Price (index, 2015=1)",0.27262075
1993,"Intermediate inputs: Energy: Quantity (million, $2015)",29445.31187
1993,"Intermediate inputs: Fertilizer and lime: Price (index, 2015=1)",0.460809389
1993,"Intermediate inputs: Fertilizer and lime: Quantity (million, $2015)",18220.72465
1993,"Intermediate inputs: Pesticides: Price (index, 2015=1)",0.905974856
1993,"Intermediate inputs: Pesticides: Quantity (million, $2015)",7416.951977
1993,"Intermediate inputs: Purchased services: Price (index, 2015=1)",0.585636919
1993,"Intermediate inputs: Purchased services: Quantity (million, $2015)",52363.9072
1993,"Intermediate inputs: Other intermediate inputs: Price (index, 2015=1)",0.624209872
1993,"Intermediate inputs: Other intermediate inputs: Quantity (million, $2015)",5310.549882
1994,"Total output: Price (index, 2015=1)",0.636612746
1994,"Total output: Quantity (million, $2015)",331540.5467
1994,"Livestock and products: All livestock and products 1/: Price (index, 2015=1)",0.565346419
1994,"Livestock and products: All livestock and products 1/: Quantity (million, $2015)",135539.4851
1994,"Livestock and products: Meat animals: Price (index, 2015=1)",0.478698197
1994,"Livestock and products: Meat animals: Quantity (million, $2015)",76299.63106
1994,"Livestock and products: Dairy: Price (index, 2015=1)",0.763855464
1994,"Livestock and products: Dairy: Quantity (million, $2015)",26161.16261
1994,"Livestock and products: Poultry and eggs: Price (index, 2015=1)",0.561388836
1994,"Livestock and products: Poultry and eggs: Quantity (million, $2015)",32935.29334
1994,"Crops: All crops: Price (index, 2015=1)",0.686111694
1994,"Crops: All crops: Quantity (million, $2015)",177593.2392
1994,"Crops: Food grains: Price (index, 2015=1)",0.770012039
1994,"Crops: Food grains: Quantity (million, $2015)",14412.87935
1994,"Crops: Feed crops: Price (index, 2015=1)",0.666598301
1994,"Crops: Feed crops: Quantity (million, $2015)",65885.8272
1994,"Crops: Oil crops: Price (index, 2015=1)",0.640635827
1994,"Crops: Oil crops: Quantity (million, $2015)",27013.71281
1994,"Crops: Vegetables and melons: Price (index, 2015=1)",0.576551508
1994,"Crops: Vegetables and melons: Quantity (million, $2015)",24368.48885
1994,"Crops: Fruits and tree nuts: Price (index, 2015=1)",0.45521621
1994,"Crops: Fruits and tree nuts: Quantity (million, $2015)",22683.02354
1994,"Crops: Other crops 2/: Price (index, 2015=1)",0.900180099
1994,"Crops: Other crops 2/: Quantity (million, $2015)",27743.09557
1994,"Farm-related output 3/: Price (index, 2015=1)",0.647923027
1994,"Farm-related output 3/: Quantity (million, $2015)",19427.2727
1994,"Total farm inputs: Price (index, 2015=1)",0.50879162
1994,"Total farm inputs: Quantity (million, $2015)",414831.7888
1994,"Capital: All capital: Price (index, 2015=1)",0.57054032
1994,"Capital: All capital: Quantity (million, $2015)",108842.2465
1994,"Capital: Durable equipment: Price (index, 2015=1)",0.794627564
1994,"Capital: Durable equipment: Quantity (million, $2015)",20357.70804
1994,"Capital: Service buildings: Price (index, 2015=1)",1.182820733
1994,"Capital: Service buildings: Quantity (million, $2015)",7649.705964
1994,"Capital: Land: Price (index, 2015=1)",0.447416551
1994,"Capital: Land: Quantity (million, $2015)",73448.80128
1994,"Capital: Inventories: Price (index, 2015=1)",0.777545202
1994,"Capital: Inventories: Quantity (million, $2015)",5159.383796
1994,"Labor: All labor: Price (index, 2015=1)",0.461273482
1994,"Labor: All labor: Quantity (million, $2015)",96360.85295
1994,"Labor: Hired labor: Price (index, 2015=1)",0.485417008
1994,"Labor: Hired labor: Quantity (million, $2015)",29727.01772
